id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_2333,https://vietnamnet.vn/iphone-17-pro-max-co-them-xac-nhan-tinh-nang-cao-cap-2414157.html,iPhone 17 Pro Max có thêm xác nhận tính năng cao cấp,Các mẫu iPhone 17 Pro và iPhone 17 Pro Max sắp ra mắt được cho là sẽ có thêm một số nâng cấp đặc biệt. Một tin tức rò rỉ mới vừa xác nhận điều này.,Công nghệ & Khoa học,2025-06-23T14:28:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/23/iphone-17-pro-max-co-them-xac-nhan-tinh-nang-cao-cap-80049.png?width=0&s=seA9r1NHwmK6nToUnYJkDA,non-clickbait
article_2334,https://vietnamnet.vn/mot-benh-vien-cau-cuu-vi-bi-hacker-de-doa-tung-du-lieu-benh-nhan-len-mang-2413775.html,Một bệnh viện cầu cứu khi bị hacker đe dọa tung dữ liệu bệnh nhân lên mạng,"Mới đây, một bệnh viện tại Việt Nam đã phải 'cầu cứu' vì bị hacker tấn công, đe dọa công khai dữ liệu bệnh nhân và lịch sử khám chữa bệnh trên mạng Internet.",Công nghệ & Khoa học,2025-06-23T13:54:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/23/mot-benh-vien-cau-cuu-khi-bi-hacker-de-doa-tung-du-lieu-benh-nhan-len-mang-76444.jpg?width=0&s=7rM30O6RjsE1_OlnpeWSeA,non-clickbait
article_2338,https://vietnamnet.vn/chu-tich-misa-phai-lam-chu-ha-tang-cot-loi-ai-moi-co-the-lam-chu-nen-kinh-te-2413617.html,Chủ tịch MISA: 'Phải làm chủ hạ tầng cốt lõi AI mới có thể làm chủ nền kinh tế',"Chủ tịch HĐQT Công ty cổ phần MISA Lữ Thành Long cho rằng Việt Nam phải làm chủ hạ tầng cốt lõi AI, đặc biệt là base model, nếu không muốn bị lệ thuộc và đánh mất lợi thế trong nền kinh tế số.",Công nghệ & Khoa học,2025-06-21T15:37:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/chu-tich-misa-phai-lam-chu-ha-tang-cot-loi-ai-moi-co-the-lam-chu-nen-kinh-te-69105.jpg?width=0&s=4abtiH9RShJxNJ-_OQZ6Lg,non-clickbait
article_2341,https://vietnamnet.vn/nghe-bao-la-nghe-dan-than-doi-hoi-nhung-con-nguoi-dac-biet-2414112.html,"Nghề báo là nghề dấn thân, đòi hỏi những con người đặc biệt","Sức mạnh của báo chí là rất lớn, nhưng đi cùng với đó là trách nhiệm rất cao, bởi nếu được sử dụng đúng cách, nó sẽ mang lại lợi ích to lớn cho xã hội, còn nếu lạm dụng hoặc thiếu chuẩn mực, hậu quả có thể vô cùng nghiêm trọng.",Công nghệ & Khoa học,2025-06-23T12:24:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/23/nghe-bao-la-nghe-dan-than-doi-hoi-nhung-con-nguoi-dac-biet-68022.jpg?width=0&s=i8yS3P4Jj9NjB4VBDLiLIA,non-clickbait
article_2342,https://vietnamnet.vn/ke-hoach-hanh-dong-trien-khai-nghi-quyet-57-tong-the-thong-nhat-va-dong-bo-2413866.html,"Kế hoạch hành động triển khai Nghị quyết 57: Tổng thể, thống nhất và đồng bộ","Kế hoạch hành động chiến lược triển khai Nghị quyết 57 đưa ra mô hình quản trị hiện đại, đồng bộ, thống nhất trong điều hành, tổ chức, triển khai; cơ chế giám sát, đánh giá theo thời gian thực nhằm thực hiện hiệu quả Nghị quyết.",Công nghệ & Khoa học,2025-06-23T10:27:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/22/ke-hoach-hanh-dong-trien-khai-nghi-quyet-57-tong-the-thong-nhat-va-dong-bo-94272.jpg?width=0&s=EVkboAuIUqEPuCJTnSHNiQ,non-clickbait
article_2343,https://vietnamnet.vn/google-ra-khuyen-cao-sau-vu-16-ty-thong-tin-tai-khoan-internet-bi-lo-2414057.html,Google ra khuyến cáo sau vụ 16 tỷ thông tin tài khoản Internet bị lộ,Google khuyến cáo gì sau khi các nhà nghiên cứu bảo mật phát hiện 16 tỷ thông tin tài khoản Internet vừa bị rò rỉ trên mạng?,Công nghệ & Khoa học,2025-06-23T10:08:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/23/google-ra-khuyen-cao-sau-vu-16-ty-thong-tin-tai-khoan-internet-bi-lo-50561.jpg?width=0&s=c_M5CHzylErQiYPWIyNiJw,non-clickbait
article_2344,https://vietnamnet.vn/thuc-day-chuyen-doi-so-nen-tang-cho-bo-may-moi-van-hanh-thong-suot-hieu-qua-2413861.html,"Thúc đẩy chuyển đổi số: Nền tảng cho bộ máy mới vận hành thông suốt, hiệu quả","Chuyển đổi số được xác định là công cụ mang tính đột phá, cho phép tổ chức lại toàn bộ hoạt động của bộ máy - tinh gọn hơn nhưng vẫn bảo đảm vận hành hiệu quả, thông suốt - trên nền tảng số hóa, dữ liệu số và tương tác số.",Công nghệ & Khoa học,2025-06-23T06:24:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/22/thuc-day-chuyen-doi-so-nen-tang-cho-bo-may-moi-van-hanh-thong-suot-hieu-qua-94039.jpg?width=0&s=LmafSl7-cTQkyiLZIYAgTQ,non-clickbait
article_2345,https://vietnamnet.vn/my-tung-b-2-spirit-doi-bom-gbu-57-co-so-hat-nhan-iran-thanh-tro-bui-trong-dem-2413519.html,"B-2 Spirit + GBU-57, bộ đôi sát thủ công nghệ cao khiến cơ sở hạt nhân Iran ‘bay màu’","Tổng thống Donald Trump ngày 21/6 thông báo quân đội Mỹ thực hiện một cuộc không kích 'thành công' nhằm vào 3 cơ sở hạt nhân của Iran, bao gồm Fordow, Natanz và Isfahan bằng máy bay ném bom tàng hình B-2 Spirit mang bom GBU-57 và tên lửa Tomahawk",Công nghệ & Khoa học,"Chủ Nhật, 22/06/2025 - 14:08",VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/b-2-spirit-khien-radar-bo-tay-vu-khi-tuyet-mat-my-san-sang-xuyen-thung-co-so-hat-nhan-iran-62995.jpg?width=0&s=dFP-zx1U89taIWOz75qKgQ,non-clickbait
article_2347,https://vietnamnet.vn/my-tung-don-tomahawk-bao-lua-co-so-hat-nhan-iran-tan-tanh-trong-dem-2413814.html,"Mỹ phóng tên lửa Tomahawk công nghệ cao, cơ sở hạt nhân Iran tan tành trong đêm","Tổng thống Mỹ Donald Trump ngày 21/6 thông báo lực lượng quân đội Mỹ đã thực hiện một cuộc không kích 'thành công' nhằm vào 3 cơ sở hạt nhân của Iran, bao gồm Fordow, Natanz và Isfahan bằng tên lửa hành trình Tomahawk.",Công nghệ & Khoa học,"Chủ Nhật, 22/06/2025 - 10:48",VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/22/my-tung-don-tomahawk-bao-lua-co-so-hat-nhan-iran-tan-tanh-trong-dem-43514.jpg?width=0&s=H6YqeblTcDFGv020fNlKiw,non-clickbait
article_2349,https://vietnamnet.vn/ceo-telegram-de-lai-toan-bo-tai-san-cho-106-nguoi-con-2413709.html,CEO Telegram để lại 17 tỷ USD cho 106 người con,"CEO Telegram Pavel Durov có 106 người con. Ông dự định để lại toàn bộ tài sản – ước tính 17,1 tỷ USD – cho các con của mình.",Công nghệ & Khoa học,"Chủ Nhật, 22/06/2025 - 07:49",VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/ceo-telegram-de-lai-17-ty-usd-cho-106-nguoi-con-98145.png?width=0&s=n7LFXtoogE6ZcZAM_nnBfQ,non-clickbait
article_2351,https://vietnamnet.vn/sam-altman-noi-ai-canh-tranh-viec-lam-voi-ca-tien-si-2413680.html,Sam Altman nói AI cạnh tranh việc làm với cả tiến sĩ,CEO OpenAI Sam Altman cho rằng AI có thể sánh ngang với những người có học vị tiến sĩ trên thị trường việc làm.,Công nghệ & Khoa học,"Chủ Nhật, 22/06/2025 - 06:49",VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/i1it4tcp-98101.png?width=0&s=xMErmZEcRxU7JkyYHGbdeg,non-clickbait
article_2352,https://vietnamnet.vn/chu-tich-vng-ai-la-cong-cu-tang-hieu-suat-khong-thay-the-con-nguoi-2413642.html,"Chủ tịch VNG: AI là công cụ tăng hiệu suất, không thay thế con người","AI sẽ không dẫn đến thất nghiệp hàng loạt, không thay thế con người mà là công cụ hỗ trợ tăng hiệu suất giúp công việc thực hiện tốt hơn, nhanh hơn, hiệu quả hơn và cải thiện chất lượng cuộc sống.",Công nghệ & Khoa học,2025-06-21T19:34:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/chu-tich-vng-ai-la-cong-cu-tang-hieu-suat-khong-thay-the-con-nguoi-84544.jpg?width=0&s=hx6xp0e6vg4MG78Jbg6-2g,non-clickbait
article_2354,https://vietnamnet.vn/hay-ke-nhung-cau-chuyen-hay-lay-dong-long-nguoi-2413562.html,Hãy kể những câu chuyện hay lay động lòng người,"""Thời cuộc thay đổi đòi hỏi cách tiếp cận mới. Các nhà báo hãy kể những câu chuyện hay, làm lay động lòng người và dẫn tới sự đổi thay"", Bộ trưởng Bộ KH&CN Nguyễn Mạnh Hùng nói.",Công nghệ & Khoa học,2025-06-21T12:15:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/hay-ke-nhung-cau-chuyen-hay-lay-dong-long-nguoi-53287.jpg?width=0&s=6MJpjGksjsJba56Ax73bJw,non-clickbait
article_2355,https://vietnamnet.vn/chua-bao-gio-vai-tro-dan-duong-cua-bao-chi-chan-chinh-can-thiet-den-the-2413487.html,Chưa bao giờ vai trò dẫn đường của báo chí chân chính cần thiết đến thế,"Theo chuyên gia Đào Trung Thành, trong kỷ nguyên nhiễu loạn thông tin do AI sản xuất, vai trò của báo chí chân chính như một người dẫn đường chưa bao giờ cần thiết đến thế.",Công nghệ & Khoa học,2025-06-21T09:30:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/chua-bao-gio-vai-tro-dan-duong-cua-bao-chi-chan-chinh-can-thiet-den-the-38008.png?width=0&s=SZvX79sOp_w8SsZ7dm517A,non-clickbait
article_2356,https://vietnamnet.vn/viettel-dua-he-thong-mo-phong-huan-luyen-made-in-vietnam-ra-thi-truong-quoc-te-2413623.html,Viettel đưa hệ thống mô phỏng huấn luyện 'Made in VietNam' ra thị trường quốc tế,"Khẳng định vị thế dẫn đầu trong nước, các giải pháp công nghệ quân sự Made in Vietnam do Viettel phát triển đang từng bước chinh phục thị trường quốc tế. Viettel đã mở ra kỷ nguyên mới cho ngành công nghiệp quốc phòng Việt Nam, vươn tầm thế giới.",Công nghệ & Khoa học,2025-06-21T15:43:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/viettel-dua-he-thong-mo-phong-huan-luyen-made-in-vietnam-ra-thi-truong-quoc-te-69607.jpg?width=0&s=taMXXukOTqmTM9MfAwoW8g,non-clickbait
article_2358,https://vietnamnet.vn/khong-co-trai-tim-ai-gioi-den-may-cung-khong-the-thay-the-nha-bao-2413472.html,"Không có trái tim, AI giỏi đến mấy cũng không thể thay thế nhà báo","Trí tuệ nhân tạo (AI) đang khiến vai trò của các nhà báo thay đổi. Tuy nhiên, dù tiến bộ đến đâu, nó cũng không thể thay thế người làm báo do không có sự thấu cảm, cảm xúc và khả năng phán đoán.",Công nghệ & Khoa học,2025-06-21T09:27:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/kzk6r94i-37659.png?width=0&s=U7GLa4Q0xS0UkEkdzLNYxg,non-clickbait
article_2361,https://vietnamnet.vn/he-thong-tieu-chuan-an-ninh-mang-se-thiet-lap-bao-ve-ha-tang-thong-tin-trong-yeu-2413415.html,Hệ thống tiêu chuẩn an ninh mạng sẽ thiết lập bảo vệ hạ tầng thông tin trọng yếu,"TCVN 14423:2025 là tiêu chuẩn đầu tiên trong hệ thống tiêu chuẩn an ninh mạng mà Trung tâm An ninh mạng quốc gia xây dựng nhằm tiếp tục giúp các cơ quan, tổ chức triển khai toàn diện các biện pháp bảo đảm an ninh mạng…",Công nghệ & Khoa học,2025-06-20T17:38:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/20/he-thong-tieu-chuan-an-ninh-mang-se-thiet-lap-bao-ve-ha-tang-thong-tin-trong-yeu-89912.jpg?width=0&s=XqISnPxA4te4Cv68YAOgKg,non-clickbait
article_2362,https://vietnamnet.vn/hon-7-500-can-bo-chien-si-cong-an-ha-noi-lam-chu-tri-thuc-so-2413468.html,"Hơn 7.500 cán bộ, chiến sĩ Công an Hà Nội làm chủ tri thức số","Lực lượng Công an Hà Nội đang cho thấy khả năng bắt nhịp nhanh nhạy, tinh thần học hỏi vượt bậc khi hơn 7.500 cán bộ, chiến sĩ vừa hoàn thành khóa học về kỹ năng số, chuyển đổi số, ứng dụng trí tuệ nhân tạo trong công tác chuyên môn.",Công nghệ & Khoa học,2025-06-21T09:30:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/21/hon-7-37975.jpg?width=0&s=6QBQE0CH0tWCJj13Wf9qug,non-clickbait
article_2363,https://vietnamnet.vn/ra-mat-lien-minh-ai-au-lac-de-hien-thuc-hoa-chu-quyen-ai-viet-nam-2413385.html,Ra mắt Liên minh AI Âu Lạc sẽ hiện thực hóa chủ quyền AI Việt Nam,"Liên minh AI Âu Lạc ra đời với khát vọng xây dựng mô hình trí tuệ nhân tạo thuần Việt, bằng tiếng Việt, vì một Việt Nam làm chủ công nghệ và khẳng định chủ quyền số trong kỷ nguyên mới.",Công nghệ & Khoa học,2025-06-20T17:34:00+07:00,VietNamNet,https://static-images.vnncdn.net/vps_images_publish/000001/000003/2025/6/20/ra-mat-lien-minh-ai-au-lac-de-hien-thuc-hoa-chu-quyen-ai-viet-nam-89641.jpg?width=0&s=yOcTklVE2Bwpc0p9lnUWsg,non-clickbait
article_2365,https://kenh14.vn/21-tuoi-chuc-nang-than-chi-con-20-vi-lam-dung-nuoc-tang-luc-215250623150055795.chn,21 tuổi chức năng thận chỉ còn 20% vì lạm dụng nước tăng lực,"Mỗi kỳ thi đến, Hưng lại tìm đến nước tăng lực như ""trợ thủ"" để thức đêm, sau đợt ôn thi tốt nghiệp, cậu nhập viện trong tình trạng phù nề, nôn ói, mệt lả.",Other,2025-06-23T15:00:00,Kênh14,https://kenh14cdn.com/zoom/600_315/203336854389633024/2025/6/23/avatar1750665594639-17506655951961353789211-0-0-275-439-crop-1750665604822957026846.jpg,non-clickbait
article_2366,https://kenh14.vn/4-loai-thuc-pham-trong-bep-tuong-la-khong-bao-gio-het-han-nhung-that-ra-da-den-luc-phai-vut-di-roi-215250622233207664.chn,4 loại thực phẩm trong bếp tưởng là không bao giờ hết hạn nhưng thật ra đã đến lúc phải vứt đi rồi!,"Trong cuộc sống hàng ngày, nhiều người lầm tưởng rằng một số thực phẩm có thể ""bảo quản vĩnh viễn""... Nhưng thực tế lại không phải vậy.",Sức khỏe & Đời sống,2025-06-23T12:07:00,Kênh14,https://kenh14cdn.com/zoom/600_315/203336854389633024/2025/6/22/khong-co-tieu-de-17506097744211074347273-15-0-495-768-crop-17506098774881573271205.png,clickbait
article_2367,https://kenh14.vn/di-cho-mua-chuoi-thay-4-loai-nay-thi-quay-xe-bo-di-ngay-khong-can-do-du-21525062223102567.chn,"Đi chợ mua chuối, thấy 4 loại này thì quay xe bỏ đi ngay không cần do dự!","Không phải loại chuối nào cũng đáng mua. Nếu bạn gặp phải 4 loại này khi mua chuối, hãy quay lưng rời đi, ngay cả khi người bán giảm giá rẻ bất ngờ.",Sức khỏe & Đời sống,2025-06-23T10:03:00,Kênh14,https://kenh14cdn.com/zoom/600_315/203336854389633024/2025/6/22/aa1hato5-17506083704921958244646-18-0-498-768-crop-17506085571651217274408.jpg,clickbait
article_2368,https://kenh14.vn/nguoi-phu-nu-co-mui-mo-hoi-tanh-nhu-ca-thoi-vi-ly-do-nay-ma-khong-ai-muon-xa-lanh-215250622215918708.chn,"Người phụ nữ có mùi mồ hôi tanh như ""cá thối"", vì lý do này mà KHÔNG AI ""muốn xa lánh""","Dù tắm rửa kỹ, dùng nước hoa hay đánh răng thường xuyên, cơ thể người phụ nữ này vẫn phát ra mùi tanh nồng như cá thối.",Sức khỏe & Đời sống,2025-06-23T08:30:00,Kênh14,https://kenh14cdn.com/zoom/600_315/203336854389633024/2025/6/22/base64-1750604227296599461763-1750604251563546712809-14-0-352-646-crop-17506042700791787200591.jpeg,clickbait
article_2369,https://kenh14.vn/giai-tri-ban-dem-nam-thanh-nien-20-tuoi-nhoi-mau-co-tim-suyt-chet-215250622215030759.chn,"""Giải trí ban đêm"", nam thanh niên 20 tuổi nhồi máu cơ tim suýt chết","Sau ngày dài làm việc, học tập mệt mỏi, nhiều người trẻ coi việc này là giải trí, giảm stress. Thế nhưng, nó có thể gây nhồi máu cơ tim và nhiều vấn đề sức khỏe nghiêm trọng khác.",Sức khỏe & Đời sống,2025-06-23T07:01:00,Kênh14,https://kenh14cdn.com/zoom/600_315/203336854389633024/2025/6/22/78d836fe7d1d27264912c58cab239c43-1750603737037622184630-137-0-522-736-crop-17506037578401063765474.jpg,clickbait
article_2370,https://kenh14.vn/trieu-chung-ung-thu-than-giai-doan-cuoi-215250623061806277.chn,Triệu chứng ung thư thận giai đoạn cuối,"Ung thư thận nằm ở vị trí thứ 9 trong tỷ lệ mắc ung thư ở người trưởng thành (chiếm khoảng 2%), đồng thời xếp thứ 3 trong số các bệnh ung thư thuộc hệ tiết niệu.",Sức khỏe & Đời sống,2025-06-23T06:17:00,Kênh14,https://kenh14cdn.com/zoom/600_315/203336854389633024/2025/6/22/avatar1750634150310-1750634151221409429841-0-84-274-523-crop-1750634239753549723828.jpg,non-clickbait
article_2373,https://www.saostar.vn/kinh-doanh/gia-xang-dau-hom-nay-22-6-tiep-tuc-tang-202506221317212452.html,Giá xăng dầu hôm nay 22/6: Tiếp tục tăng,"Giá xăng dầu hôm nay 22/6 trên thị trường thế giới tiếp tục tăng, dù rằng không mạnh so với những ngày trước đó.",Kinh doanh & Kinh tế,2025-06-22T17:40:03.562+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/22/pc/1750573041245/s7pr3h5sja1-ryz1efxn6b2-s0hx15cy0q3.png,non-clickbait
article_2376,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-21-6-vang-nhan-lai-giam-nhe-202506210905361415.html,Giá vàng hôm nay (21/6): Vàng nhẫn lại giảm nhẹ,Giá vàng hôm nay (21/6): Thị trường vàng trong nước đang ghi nhận biến động trái chiều giữa các dòng sản phẩm,Kinh doanh & Kinh tế,2025-06-21T09:05:36.805+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/21/pc/1750470285528/mh9ovu189f1-ggusq3bmkl2-z7rjbfxj403.jpg,non-clickbait
article_2381,https://www.saostar.vn/kinh-doanh/co-nen-dau-tu-vang-luc-nay-chuyen-gia-noi-gi-202506181625086799.html,Có nên đầu tư vàng lúc này? Chuyên gia nói gì khi vàng liên tục biến động?,"Giá vàng trong nước và thế giới đang liên tục biến động mạnh, khiến nhiều nhà đầu tư băn khoăn có nên “xuống tiền” vào thời điểm hiện tại.",Kinh doanh & Kinh tế,2025-06-18T16:25:09.500+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/18/pc/1750237636594/0am7gtjudd1-lvimwq5rqb2-mtbwz45t7p3.jpg,clickbait
article_2383,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-18-6-vang-nhan-co-muc-gia-gay-bat-ngo-202506180846484766.html,Giá vàng hôm nay (18/6): Vàng nhẫn có mức giá gây bất ngờ,Giá vàng hôm nay (18/6): Vàng nhẫn tại nhiều thương hiệu trong nước đồng loạt giảm từ 200.000 đến 1 triệu đồng mỗi lượng.,Kinh doanh & Kinh tế,2025-06-18T08:46:49.015+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/18/pc/1750210736798/i5rcg6fto21-lkx288mym62-duhkvm4md03.jpg,clickbait
article_2385,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-17-6-vang-mieng-giam-manh-vang-nhan-bien-dong-nhe-202506171150045757.html,"Giá vàng hôm nay (17/6): Vàng miếng giảm mạnh, vàng nhẫn biến động nhẹ","Giá vàng hôm nay (17/6): Giá vàng miếng SJC tiếp tục giảm sâu, có nơi mất đến 700.000 đồng/lượng so với hôm qua.",Kinh doanh & Kinh tế,2025-06-17T11:50:06.868+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/17/pc/1750127896717/t5rq8saeuf1-iconb3aglq2-zrm4s2l1g93.jpg,non-clickbait
article_2387,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-16-6-vang-nhan-dat-ngang-vang-mieng-202506160930220472.html,"Giá vàng hôm nay (16/6): Trong nước tiếp tục bứt phá, vàng nhẫn đắt ngang vàng miếng","Giá vàng hôm nay (16/6): Vàng trong nước tiếp tục tăng mạnh, đưa vàng miếng SJC lên mức 120,3 triệu đồng/lượng – cao nhất nhiều tuần qua.",Kinh doanh & Kinh tế,2025-06-16T09:30:23.119+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/16/pc/1750039352378/91xqhfo38d1-4pg64lzzj02-n0ltjcjx933.jpg,non-clickbait
article_2389,https://www.saostar.vn/kinh-doanh/kich-ban-khien-vang-nhan-giam-han-11-trieu-dong-luong-202506151343199916.html,Kịch bản khiến vàng nhẫn giảm hẳn 11 triệu đồng/lượng?,"Sau khi liên tục lập đỉnh, giá vàng nhẫn trong nước đang đứng trước nguy cơ điều chỉnh mạnh.",Kinh doanh & Kinh tế,2025-06-15T13:43:21.432+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/15/pc/1749968866337/48t88os9vl1-u8xfq5twdw2-1ehkjkm8wr3.jpeg,clickbait
article_2392,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-14-6-vang-nhan-van-la-lua-chon-hop-ly-202506141035513948.html,Giá vàng hôm nay (14/6): Vàng nhẫn vẫn là lựa chọn hợp lý,"Giá vàng hôm nay (14/6): Vàng trong nước tiếp tục duy trì ở mức cao, đặc biệt là vàng miếng và vàng nhẫn của các thương hiệu lớn.",Kinh doanh & Kinh tế,2025-06-14T10:35:51.910+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/14/pc/1749871064447/sfrss5ap3g1-srm0sr1hbz2-m1nmgeaz1p3.jpg,non-clickbait
article_2394,https://www.saostar.vn/kinh-doanh/vang-nhan-co-muc-gia-hap-dan-nguoi-mua-202506131110287463.html,Vàng nhẫn có mức giá hấp dẫn người mua,"Chiều 12/6, giá vàng trong nước tiếp tục tăng mạnh, tiến sát mốc 120 triệu đồng/lượng ở nhiều thương hiệu lớn. Vàng nhẫn cũng đồng loạt điều chỉnh tăng.",Kinh doanh & Kinh tế,2025-06-13T11:10:29.630+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/12/pc/1749714571294/8p3knzbwsb1-s43d9ycjfc2-eeqnlb16tf3.jpg,non-clickbait
article_2397,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-11-6-vang-mieng-lai-lap-dinh-moi-202506111113276199.html,Giá vàng hôm nay (11/6): Vàng miếng lại lập đỉnh mới,"Giá vàng hôm nay (11/6): Giá vàng trong nước tiếp tục tăng mạnh, có nơi bán ra chạm mốc 118,5 triệu đồng/lượng.",Kinh doanh & Kinh tế,2025-06-11T11:13:28.061+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/11/pc/1749613068935/to7n1y6xkj1-6ga515v0952-cga809xn9m3.jpg,non-clickbait
article_2399,https://www.saostar.vn/kinh-doanh/gia-vang-hom-nay-10-6-vang-nhan-bien-dong-nhe-giua-cac-thuong-hieu-202506101443517552.html,Giá vàng hôm nay (10/6): Vàng nhẫn biến động,"Giá vàng hôm nay (10/6): Vàng nhẫn 9999 ghi nhận sự phân hóa rõ rệt giữa các thương hiệu, dao động từ 111 đến hơn 116 triệu đồng/lượng.",Kinh doanh & Kinh tế,2025-06-10T14:43:52.319+07:00,SaoStar,https://ss-images.saostar.vn/w1200/2025/6/10/pc/1749515968531/0q1pkhmg0q1-7wa9f7sej82-u8ledlmnj03.png,non-clickbait
article_2406,https://www.24h.com.vn/thoi-trang-hi-tech/gia-may-giat-toshiba-inverter-thang-6-giam-toi-5-trieu-dong-c407a1674629.html,Giá máy giặt Toshiba Inverter tháng 6: Giảm tới 5 triệu đồng,"Giống như các thương hiệu khác, nhiều máy giặt Toshiba Inverter đang được giảm giá trong tháng 6 này.",Other,2025-06-22T12:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-21/1750502840-221-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,non-clickbait
article_2408,https://www.24h.com.vn/thoi-trang-hi-tech/gia-dieu-hoa-aqua-inverter-thang-6-giam-dong-loat-tu-779-trieu-dong-c407a1674175.html,"Giá điều hòa Aqua Inverter tháng 6: Giảm đồng loạt, từ 7,79 triệu đồng","So với các thương hiệu đối thủ, trong tháng 6 này, dòng điều hòa Aqua Inverter giảm giá nhẹ hơn.",Other,2025-06-20T15:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-20/1750412221-525-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,non-clickbait
article_2409,https://www.24h.com.vn/thoi-trang-hi-tech/bang-gia-apple-watch-thang-6-giam-nhieu-nhat-3-trieu-dong-c407a1672989.html,Bảng giá Apple Watch tháng 6: Giảm nhiều nhất 3 triệu đồng,"Cùng với iPhone và MacBook, nhiều mẫu đồng hồ thông minh Apple Watch cũng đang được giảm giá trong tháng 6.",Other,2025-06-17T15:07:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-15/1749985083-57-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,non-clickbait
article_2410,https://www.24h.com.vn/thoi-trang-hi-tech/may-giat-lg-inverter-dong-loat-giam-gia-giua-thang-6-len-toi-28-trieu-dong-c407a1673021.html,"Máy giặt LG Inverter đồng loạt giảm giá giữa tháng 6, lên tới 28 triệu đồng","So với các thương hiệu “đối thủ“, dòng máy giặt LG Inverter đang được giảm giá mạnh mẽ trong dịp này.",Other,2025-06-16T15:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-15/1749986970-245-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,non-clickbait
article_2415,https://www.24h.com.vn/thoi-trang-hi-tech/day-la-nhung-smartphone-nho-gon-dang-mua-nam-2025-c407a1669369.html,Đây là những smartphone nhỏ gọn đáng mua năm 2025,"Khám phá những mẫu điện thoại nhỏ gọn hàng đầu năm 2025, với thiết kế tiện lợi và tính năng ấn tượng.",Other,2025-06-03T18:00:00+07:00,24h,https://cdn.24h.com.vn/upload/2-2025/images/2025-06-02/1748833368-403-thumbnail-width740height495_anh_cat_3_2-auto-crop-watermark.jpg,non-clickbait
